==1529== NVPROF is profiling process 1529, command: ./matrixMul_org
==1529== Profiling application: ./matrixMul_org
==1529== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,KB,B,KB,GB/s,,,,,,,
377.998584,35.521000,,,,,,,,,,400.000000,10.739273,"Pageable","Device","Quadro P6000 (0)","1","7","[CUDA memcpy HtoD]",215
378.141532,68.482000,,,,,,,,,,800.000000,11.140730,"Pageable","Device","Quadro P6000 (0)","1","7","[CUDA memcpy HtoD]",216
378.213470,95.939000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",217
378.332354,93.315000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",222
378.426181,92.867000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",223
378.519592,93.058000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",224
378.613162,93.219000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",225
378.706925,92.547000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",226
378.799984,92.611000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",227
378.893107,92.483000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",228
378.986102,92.770000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",229
379.079384,93.315000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",230
379.173211,92.707000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",231
379.266334,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",232
379.359265,92.995000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",233
379.452804,92.674000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",234
379.546023,92.322000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",235
379.638793,93.059000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",236
379.732396,92.515000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",237
379.825487,92.867000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",238
379.918866,92.227000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",239
380.011637,92.866000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",240
380.105079,92.995000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",241
380.198586,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",242
380.291741,92.675000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",243
380.384992,92.899000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",244
380.478403,92.226000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",245
380.571109,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",246
380.664392,93.155000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",247
380.758091,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",248
380.851022,92.547000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",249
380.944081,93.090000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",250
381.037715,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",251
381.130806,92.675000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",252
381.224025,92.515000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",253
381.317052,92.867000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",254
381.410367,92.674000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",255
381.503521,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",256
381.596836,92.963000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",257
381.690311,93.187000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",258
381.784010,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",259
381.877357,92.450000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",260
381.970319,92.547000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",261
382.063378,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",262
382.156469,92.195000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",263
382.249208,92.675000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",264
382.342459,92.930000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",265
382.435901,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",266
382.529120,92.387000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",267
382.622019,92.323000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",268
382.714854,92.291000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",269
382.807657,92.610000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",270
382.900779,92.611000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",271
382.993838,92.355000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",272
383.086705,92.675000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",273
383.179924,93.699000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",274
383.274135,92.514000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",275
383.367161,92.675000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",276
383.460348,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",277
383.553375,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",278
383.646818,92.995000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",279
383.740357,92.578000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",280
383.833479,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",281
383.926826,93.635000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",282
384.020941,92.387000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",283
384.113872,93.219000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",284
384.207603,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",285
384.300630,92.546000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",286
384.393688,93.091000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",287
384.487291,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",288
384.580222,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",289
384.673697,93.411000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",290
384.767620,92.866000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",291
384.860998,93.251000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",292
384.954793,92.515000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",293
385.047884,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",294
385.141231,93.091000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",295
385.234834,92.930000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",296
385.328212,93.507000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",297
385.422295,92.707000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",298
385.515546,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",299
385.608893,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",300
385.702336,92.803000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",301
385.795555,92.994000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",302
385.888997,92.995000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",303
385.982504,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",304
386.075435,93.155000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",305
386.169134,92.291000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",306
386.261937,92.738000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",307
386.355219,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",308
386.448310,92.451000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",309
386.541337,92.643000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",310
386.634460,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",311
386.727711,92.866000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",312
386.821089,93.219000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",313
386.914820,92.483000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",314
387.007847,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",315
387.100874,93.187000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",316
387.194605,92.898000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",317
387.288015,92.515000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",318
387.381042,92.707000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",319
387.474293,92.643000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",320
387.567352,92.803000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",321
387.660699,92.546000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",322
387.753757,92.675000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",323
387.846944,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",324
387.940259,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",325
388.033286,93.155000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",326
388.126921,92.578000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",327
388.219947,93.027000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",328
388.313518,92.803000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",329
388.406833,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",330
388.499700,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",331
388.593015,92.834000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",332
388.686361,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",333
388.779676,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",334
388.872575,92.515000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",335
388.965602,92.707000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",336
389.058853,92.514000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",337
389.151879,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",338
389.245226,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",339
389.338637,92.387000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",340
389.431568,92.515000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",341
389.524595,92.450000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",342
389.617621,92.611000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",343
389.710808,93.283000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",344
389.804667,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",345
389.898142,93.347000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",346
389.992001,92.803000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",347
390.085348,92.802000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",348
390.178662,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",349
390.271881,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",350
390.364812,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",351
390.458031,92.547000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",352
390.551090,93.218000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",353
390.644852,93.699000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",354
390.739063,92.899000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",355
390.832474,92.611000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",356
390.925565,92.419000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",357
391.018496,92.770000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",358
391.111778,92.355000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",359
391.204581,93.091000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",360
391.298184,93.123000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",361
391.391819,93.091000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",362
391.485358,92.802000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",363
391.578672,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",364
391.671923,92.611000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",365
391.765078,92.259000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",366
391.857881,92.355000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",367
391.950812,93.731000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",368
